2024-07-24 01:45:54.887 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeMacBook-Air.local with PID 27362 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:22:45.890 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:22:46.209 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:22:46.363 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 151 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:22:46.575 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:22:46.580 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:22:46.580 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:22:46.580 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:22:46.601 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:22:46.601 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 696 ms -- 
2024-07-24 15:22:46.673 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-10 - Starting... -- 
2024-07-24 15:22:46.738 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-10 - Start completed. -- 
2024-07-24 15:22:46.875 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:22:47.482 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:22:47.596 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:22:47.611 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:22:47.625 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: d998425f-fef6-418e-8a6a-981bfd94486f
 -- 
2024-07-24 15:22:47.639 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5b3203b7, org.springframework.security.web.context.SecurityContextPersistenceFilter@2e830d1f, org.springframework.security.web.header.HeaderWriterFilter@3e2ba737, org.springframework.web.filter.CorsFilter@14b523eb, org.springframework.security.web.authentication.logout.LogoutFilter@1824909e, com.freebe.code.web.filter.JWTAuthenticationFilter@78d90623, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5670ed3b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3581eadd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3f120dd0, org.springframework.security.web.session.SessionManagementFilter@33c514c2, org.springframework.security.web.access.ExceptionTranslationFilter@57fbe9a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@137fffe9] -- 
2024-07-24 15:22:47.657 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:22:47.661 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:22:47.772 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.051 seconds (JVM running for 1876.599) -- 
2024-07-24 15:22:47.776 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:22:57.428 [Thread-39] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:22:57.430 [Thread-39] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-10 - Shutdown initiated... -- 
2024-07-24 15:22:57.441 [Thread-39] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-10 - Shutdown completed. -- 
2024-07-24 15:22:57.778 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:22:57.780 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:22:58.021 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:22:58.138 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 116 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:22:58.283 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:22:58.285 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:22:58.285 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:22:58.285 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:22:58.302 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:22:58.302 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 515 ms -- 
2024-07-24 15:22:58.335 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Starting... -- 
2024-07-24 15:22:58.392 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Start completed. -- 
2024-07-24 15:22:58.506 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:22:58.905 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:22:59.003 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:22:59.016 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:22:59.031 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: f095a65e-994f-4738-bbb7-01b2bd7cd8e2
 -- 
2024-07-24 15:22:59.045 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4e93f76d, org.springframework.security.web.context.SecurityContextPersistenceFilter@1ee55582, org.springframework.security.web.header.HeaderWriterFilter@74c41864, org.springframework.web.filter.CorsFilter@40d6c155, org.springframework.security.web.authentication.logout.LogoutFilter@10944473, com.freebe.code.web.filter.JWTAuthenticationFilter@ae500f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@37b80eb7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@63eb371c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58050bc6, org.springframework.security.web.session.SessionManagementFilter@7056e27a, org.springframework.security.web.access.ExceptionTranslationFilter@395204c5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@79f739f1] -- 
2024-07-24 15:22:59.059 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:22:59.062 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:22:59.176 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.5 seconds (JVM running for 1888.003) -- 
2024-07-24 15:22:59.179 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:23:02.722 [Thread-43] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:23:02.723 [Thread-43] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Shutdown initiated... -- 
2024-07-24 15:23:02.728 [Thread-43] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Shutdown completed. -- 
2024-07-24 15:23:03.078 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:23:03.079 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:23:03.306 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:23:03.429 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 121 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:23:03.559 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:23:03.561 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:23:03.561 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:23:03.561 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:23:03.578 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:23:03.578 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 492 ms -- 
2024-07-24 15:23:03.607 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Starting... -- 
2024-07-24 15:23:03.666 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Start completed. -- 
2024-07-24 15:23:03.763 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:23:04.192 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:23:04.277 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:23:04.288 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:23:04.307 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: b9bf6c48-91bd-4985-b7f5-9cd30a645445
 -- 
2024-07-24 15:23:04.322 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@32c8e99, org.springframework.security.web.context.SecurityContextPersistenceFilter@7eaf27b3, org.springframework.security.web.header.HeaderWriterFilter@69599caf, org.springframework.web.filter.CorsFilter@234aedc2, org.springframework.security.web.authentication.logout.LogoutFilter@507c551f, com.freebe.code.web.filter.JWTAuthenticationFilter@27c4c927, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5febef02, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7a72acb4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@723a20fe, org.springframework.security.web.session.SessionManagementFilter@42cdef73, org.springframework.security.web.access.ExceptionTranslationFilter@397302d6, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7cdf1aa6] -- 
2024-07-24 15:23:04.333 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:23:04.335 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:23:04.438 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.461 seconds (JVM running for 1893.264) -- 
2024-07-24 15:23:04.441 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:23:15.138 [Thread-47] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:23:15.138 [Thread-47] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Shutdown initiated... -- 
2024-07-24 15:23:15.146 [Thread-47] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Shutdown completed. -- 
